ARENAVIRUS	Virus à ARN de 110 à 130 nm qui acquièrent son enveloppe par bourgeonnement au travers de la membrane de la cellule infectée.
ARGANERAIE	Plantation d'arganiers.
ARGENTERIE	Fonds annuel qui était consacré à certaines dépenses extraordinaires du roi.
ARGENTEUSE	Machine qui argente.
ARGENTIQUE	Qui contient de l’argent.
ARGONNAISE	Habitante de l’Argonne (ou de l’Argonnais).
ARGUMENTER	Faire des arguments ; prouver par arguments.
ARISTARQUE	Critique littéraire sévère et exigeant.
ARMILLAIRE	Circulaire.
ARMINIENNE	Femme adepte de l’arminianisme.
ARMORICAIN	Relatif à l’Armorique et à ses habitants.
ARNAQUEUSE	Personne qui arnaque, qui a l’habitude d’arnaquer.
AROMATIQUE	Qui produit des arômes
AROMATISER	Parfumer avec une substance aromatique un remède, un aliment.
ARPENTEUSE	Prostituée.
ARRACHEUSE	Délinquante qui arrache le collier de sa victime .
ARRANGEUSE	Celle qui crée les arrangements d’une musique.
ARROSEMENT	Action d’arroser au jeu.
ARSOUILLER	Se conduire en arsouille.
ARTHRALGIE	Douleur articulaire.
ARTHROPODE	Animal protostomien, à squelette externe chitineux, dont le corps est annelé et les membres ou appendices composés d’articles, et comprenant plus de la moitié des espèces animales (crustacés, myriapodes, insectes, arachnides).
ARTIFICIEL	Peu naturel.
ARTIFICIER	Exploser comme un feu d’artifice.
ARTILLERIE	Troupes employées au service de l’artillerie.
ARTISTIQUE	Qui se rapporte à l’art.
ARYTHMIQUE	Personne qui n’observe pas le rythme.
ASCENDANCE	Autorité, supériorité de quelqu'un.
ASCENDANTE	partie d’une lettre de bas de casse supérieure à la hauteur de x
ASCORBIQUE	Qui fait disparaitre le scorbut.
ASIATIQUES	Ensemble des ethnies originaires d’Asie.
ASPARAGINE	Acide aminé polaire et non-chargé dont le groupement latéral est un carboxamine (-CH2-CO-NH2).
ASPARTIQUE	Relatif à un acide aminé dicarboxylique, constituant de toutes les protéines, l’un des vingt acides aminés du code génétique.
ASPERGEANT	Qui permet d’asperger.
ASPERGILLE	Ustensile utilisé pour répandre de l’eau lustrale ou bénite.
ASPHALTAGE	Travail par lequel on pave une rue avec l’asphalte.
ASPHALTIER	Navire-citerne conçu pour le transport de produits entre 180 et 250°C, destiné au transport de l’asphalte et du bitume.
ASPHALTITE	Qui contient de l'asphalte.
ASPHYXIANT	Qui produit l’asphyxie.
ASPHYXIQUE	Relatif ou propre à l’asphyxie.
ASPIDISTRA	Couleur verte.
ASPIRATEUR	Qui sert à aspirer.
ASPIRATION	Manière de prononcer en aspirant.
ASSAILLANT	Qui assaille.
ASSASSINAT	Meurtre avec préméditation.
ASSASSINER	Tuer intentionnellement.
ASSEMBLAGE	Union de choses morales.
ASSEMBLEUR	Celui qui assemble.
ASSESSEURE	Personne qui surveille le bon déroulement des opérations dans un bureau de vote.
ASSESSEUSE	Épouse d’un assesseur.
ASSESSORAL	Qui concerne l’assesseur et ses fonctions.
ASSESSORAT	Office d’assesseur.
ASSIDUMENT	D’une manière assidue.
ASSIGNABLE	Qui peut être assigné.
ASSIMILANT	Qui assimile, incorpore.
ASSISTANAT	Fonction d'assistant dans l'enseignement supérieur et dans les industries du spectacle.
ASSISTANCE	Ellipse d’Assistance publique.
ASSISTANTE	Celle qui présente en un lieu.
ASSOCIATIF	Relatif à l’associativité.
ASSOLEMENT	Action d’assoler des cultures.
ASSOMMEUSE	Celle qui assomme.
ASSOMPTION	Action de supposer quelque chose comme vrai ; hypothèse de base.
ASSUJETTIE	Femme soumise à un examen.
ASSUJETTIR	Maintenir sous sa domination.
ASSYRIENNE	Habitante de l’Assyrie (XX–VII siècles av. J.-C.).
ASTACICOLE	Relatif aux espèces d’écrevisses.
ASTREINDRE	Se forcer à.
ASTRINGENT	Qui est rigoureux, amer, rude.
ASTROLOGIE	Description de l’influence, ou de la correspondance, supposée des astres sur le caractère ou sur la destinée des hommes.
ASTROLOGUE	Celui ou celle qui étudie l’astrologie ; celui ou celle qui en est spécialiste.
ASTRONAUTE	Personne formée en vue d’un tel vol.
ASTRONOMIE	Science ayant pour objet l'observation et l’étude des corps célestes dans leur position, leur mouvement et leur constitution.
ASYNCHRONE	Dont la vitesse n’est pas en rapport avec la fréquence du courant.
ATARAXIQUE	Relatif à l’.
ATERMOYANT	Qui atermoie, qui remet à plus tard.
ATHERMIQUE	Qui n'est le siège d'aucun échange de chaleur
ATLANTIQUE	Relatif à l’océan Atlantique.
ATLANTISME	Doctrine prônant une forte coopération entre les pays de l’.
ATLANTISTE	Adepte des théories et règles propres à la politique de l’atlantisme.
ATONALISME	Doctrine ; idée de rejeter la tonalité.
ATROCEMENT	D’une manière atroce, avec atrocité.
ATROPHIQUE	Qui a rapport à l’atrophie.
ATTAQUABLE	Qui peut être attaqué.
ATTAQUANTE	Assaillante, personne qui attaque.
ATTELLOIRE	Poignée servant à manipuler un objet, un instrument.
ATTENTISME	Attitude d’attente d’une occasion favorable pour agir.
ATTENTISTE	Partisan de l’attentisme, personne prudente et opportuniste.
ATTERRANTS	Pluriel d’atterrant.
ATTIFEMENT	Action d’attifer, de s’orner ; résultat de cette action.
ATTIKAMEKS	Peuple autochtone du Québec, de la grande famille des Algonquiens.
ATTISEMENT	Action d’attiser.
ATTRACTEUR	Qui attire.
ATTRACTION	Action d’attirer.
ATTRAPEUSE	Celle qui trompe, qui obtient artificieusement.
ATTREMPAGE	Montée régulière en température d'un four de verrerie, jusqu'au maximum.
ATTRIBUTIF	Qui attribue.
ATTRISTANT	Qui attriste.
AUBERGISTE	Celui ou celle qui tient auberge.
AUCUNEMENT	En quelque façon.
AUDACIEUSE	Personne qui a de l’audace.
AUDIENCIER	Relatif aux audiences.
AUDIOGUIDE	L’audioguide est une application (app) téléchargeable et utilisable sur les nouveaux médias (smartphones, tablettes, etc.), qui permet l'écoute de commentaires sur les œuvres d'art, etc. lors d'une visite d'un musée, d'un monument historique, etc.
AUDIOLIVRE	Enregistrement de la à haute voix d’un .
AUDIOLOGIE	Étude des troubles et des pathologies de l’.
AUDIOPHILE	Personne s’intéressant à la reproduction du son haute fidélité et à cette technologie.
AUDIOPHONE	Petit appareil que les malentendants utilisent pour amplifier les sons.
AUDITORIUM	Salle spécialement aménagée pour les auditions musicales et théâtrales, et notamment pour les enregistrements, les émissions de radio et la télévision.
AUDOMAROIS	Relatif à Saint-Omer, commune française située dans le département du Pas-de-Calais.
AUNISIENNE	Personne habitant ou originaire de l’Aunis, ancienne province française qui s’étendait du marais poitevin au Nord au cours de la Charente au Sud, créée en 1374 et fondue avec la Saintonge en 1790.
AUPARAVANT	Avant, en parlant d’une priorité de temps.
AUSTRALIEN	Qui a un rapport avec l’Australie ou les Australiens.
AUSTRASIEN	Habitant de l’ ou natif de ce royaume.
AUTARCIQUE	Qui se suffit à soi-même.
AUTOCHROME	Premier film photographique couleur.
AUTOCHTONE	Personne appartenant à une population autochtone d’Amérique, qui occupait ce continent avant l’arrivée des Européens.
AUTOCRATIE	Régime politique d’un autoritarisme absolu.
AUTOFORMER	Se former soi-même.
AUTOGRAPHE	Écrit de la main même d’un auteur.
AUTOGREFFE	Greffe où donneur et receveur sont la même personne.
AUTOMATION	Automatisation.
AUTOMOBILE	Qui concerne les automobiles.
AUTOMOTEUR	Automoteur d’artillerie.
AUTOPHAGIE	Capacité d’une cellule d’un organisme pluricellulaire à se manger elle-même.
AUTOSAISIR	Se saisir soi-même (d’une affaire).
AUTOSCOPIE	Hallucination par laquelle on croit se voir soi-même.
AUTOSTRADE	Autoroute.
AUTOTROPHE	Qualifie un organisme qui, comme les bactéries, les algues et les plantes vertes, élabore sa matière organique à partir de composés inorganiques simples.
AUTOURSIER	Celui qui élève et dresse des autours pour la chasse.
AUTOVACCIN	Vaccin obtenu depuis un prélèvement fait sur le malade (ou un animal de son troupeau s’il s’agit d’un animal) et administré à lui-même ou à son troupeau.
AUTRICHIEN	Qui a un rapport avec l’Autriche ou les Autrichiens.
AUVERGNATE	Habitante ou native de l’Auvergne.
AUXILIAIRE	Peu important, secondaire.
AUXOTROPHE	Organisme vivant qui doit prélever dans son environnement certaines molécules organiques nécessaires à sa croissance (multiplication) car il ne peut pas les synthétiser lui-même. Ne pas confondre avec hétérotrophe.
AVANCEMENT	Don fait en avance sur un héritage.
AVANTAGEUX	Qui sied, en parlant des vêtements.
AVARICIEUX	Qui est d’une avarice mesquine.
AVENTUREUX	Qui s’aventure ; qui hasarde.
AVENTURIER	Aventureux, qui a le goût de l’aventure.
AVENTURINE	Pierre artificielle composée de quartz et de limaille de cuivre.
AVEUGLETTE	Aveuglement.
AVICULTEUR	Éleveur d’oiseaux.
AVICULTURE	Élevage des oiseaux, des volailles.
AVILISSANT	Qui avilit.
AVIONNERIE	Usine construisant des avions.
AVIONNETTE	Avion de petite taille, utilisé pour des vols passagers.
AVIRONNAIS	Habitant d’Aviron, commune de l’Eure.
AVITAILLER	Fournir de vivres une place, une ville qui court le risque d’être assiégée
AVOCAILLON	Avocat minable.
AVOCASSIER	Mauvais avocat.
AVOISINANT	À côté de.
AVORTEMENT	Expulsion d’un fœtus non viable.
BABILLARDE	Lettre, missive.
BABIROUSSA	Suidé sauvage, en voie de disparition, vivant en Indonésie et en Papouasie-Nouvelle-Guinée.
BABOUCHIER	Fabricant, marchand de babouches.
BABOUVISME	Doctrine politique précurseuse du communisme, défendue par Gracchus Babeuf ou ses adeptes.
BABOUVISTE	Partisan de ou du babouvisme.
BABYLONIEN	Habitant de Babylone.
BACCHANALE	Débauche faite avec grand bruit, orgie.
BACCIFORME	En forme de baie.
BACHOTEUSE	Celle qui prépare un examen.
BACILLAIRE	Qui a rapport aux bacilles.
BACILLURIE	Présence de bacilles de Koch dans l’urine.
BACKGAMMON	Jeu de hasard raisonné pour deux joueurs qui se joue sur un plateau (tablier) avec des dés.
BACKGROUND	Contexte.
BADAUDERIE	Action ou propos de badaud.
BAECKEOFFE	Plat alsacien composé généralement de trois viandes différentes (porc, mouton et bœuf), de pommes de terre et d’oignons, le tout arrosé de vin blanc et cuit au four, à l’étouffée, dans un plat traditionnel spécial pour cet usage.
BAFOUILLER	Se tromper dans une réponse.
BAFOUILLIS	Propos incohérents ou confus ; bafouillage.
BAGARREUSE	Femme prête à se défendre face à l’adversité.
BAGUENAUDE	Poche.
BAHAMIENNE	Habitante ou originaire des Bahamas.
BAISODROME	Lieu pour avoir des rapports sexuels.
BALANCELLE	Plateau muni d’un crochet sur lequel on place les objets à transporter.
BALBUTIANT	Qui balbutie.
BALISTIQUE	Qui concerne les projectiles.
BALKANIQUE	Relatif aux Balkans, à ses peuples.
BALKANISER	Se morceler, se diviser.
BALLASTAGE	Remplissage des ballasts d’un navire.
BALLONNAIS	Habitant de Ballon, commune française située dans le département de la Sarthe.
BALLOTTAGE	Vote avec des ballottes.
BALLOTTANT	Qui ballotte.
BALLOTTINE	Morceau de viande roulé et noué d'une ficelle.
BALOURDISE	Caractère d’un balourd.
BALSAMIQUE	Médicament balsamique.
BALTRINGUE	Personne qui n’a pas de parole, incompétent, incapable, peureux.
BALUSTRADE	Toute sorte de clôture qui est à jours et à hauteur d’appui.
BAMBOCHADE	Tableau de ce genre.
BAMBOCHARD	Celui qui aime la bonne nourriture, faire la fête, le plaisir.
BAMBOCHEUR	Marionnettiste.
BAMBOUSAIE	Forêt de bambous.
BANALEMENT	D’une manière banale.
BANANERAIE	Plantation de bananiers.
BANCARISER	Faire utiliser les services bancaires à.
BANCOULIER	Nom usuel d’Aleurites moluccanus, arbre tropical de la famille des Euphorbiaceae originaire de différentes zones du Pacifique (Indonésie, Malaisie, Nouvelle-Calédonie) et dont les drupes nommées noix de bancoul contiennent une amande utilisée pour faire une huile comestible.
BANDAGISTE	Celui, celle qui fabrique ou qui vend des bandages destinés à remédier à quelque infirmité.
BANDELETTE	Élément en forme de petite bande.
BANDERILLE	Attaque, physique ou verbale.
BANDITISME	Existence, mœurs de bandit.
BANGKOKIEN	Habitant de Bangkok.
BANGLADAIS	Habitant ou originaire du Bangladesh.
BANQUETEUR	Celui qui banquette, qui fait bonne chère.
BANTOUSTAN	Nom donné à un territoire attribué à une population noire en Afrique du Sud du temps de l’apartheid.
BAQUETURES	Vin qui tombe dans le baquet quand on le verse, ou qu’on le met en bouteilles.
BARATINEUR	Qualifie ce qui fait usage de baratin.
BARBARISER	Rendre barbare.
BARBARISME	Acte qui relève de la barbarie.
BARBOTEUSE	Pataugeoire.
BARBOUILLE	La peinture, en tant qu’art.
BARCAROLLE	, chanson des gondoliers de Venise.
BARGUIGNER	Marchander, offrir un prix inférieur à celui demandé. Hésiter, se décider difficilement.
BAROGRAPHE	, Appareil qui enregistre la pression atmosphérique dans la durée.
BAROQUEUSE	Musicienne voulant interpréter la musique baroque dans les conditions de son interprétation lors de sa création, de façon historiquement informée.
BAROQUISME	Esthétique baroque.
BAROUDEUSE	Aventurière, voyageuse intrépide, globe-trotteuse.
BARRAGISTE	Préposé qui est chargé de régler un barrage sur une rivière.
BARREAUDER	Garnir de barres, de barreaux.
BARRICADER	S’enfermer pour ne voir personne.
BARTAVELLE	Personne très bavarde.
BARTONELLE	Bactérie de la famille des Bartonellaceae, inoculée par des tiques.
BARYCENTRE	Centre de gravité.
BARYONIQUE	Relatif aux baryons, composé de baryons.
BASALTIQUE	Qui est formé de basalte.
BASCOPHONE	Qui parle basque.
BASKETTEUR	Sportif pratiquant le basket-ball.
BASOPHILIE	Élévation du nombre de granulocytes basophiles > 0,1 g/l.
BASSINETTE	Petit lit d'enfant à barreaux
BASSINOIRE	Bouillotte
BASSONISTE	Celui, celle qui joue du basson.
BASTINGAGE	Muraille d’un navire.
BASTIONNER	Protéger.
BASTONNADE	Volée de coups de bâton.
BASTRINGUE	Juke-box.
BATAILLEUR	Qui aime à batailler.
BATELLERIE	Ensemble de bateaux qui servent à cette industrie.
BATHYSONDE	Capteur multiparamètres utilisé pour acquérir un profil vertical continu de mesures océanographiques, telles que la température, la pression, la salinité et la conductivité électrique.
BATIFOLAGE	Action de batifoler.
BATIFOLEUR	Celui qui aime à batifoler.
BATRACIENS	Ordre de vertébrés caractérisé par une peau nue et lisse, par l’existence de métamorphoses, et chez lesquels la respiration, qui se fait d’abord par des branchies, se fait ensuite par les poumons.
BATTOLOGIE	Répétition inutile d’une même chose.
BAYONNAISE	Mayonnaise additionnée de jambon broyé, d’échalote pilée et de piment.
BEAUJOLAIS	Habitant de Beaujeu, commune du Rhône.
BEAUJOLPIF	Beaujolais (vin).
BECQUETAGE	Action de becqueter.
BEERAWECKA	Gâteau traditionnel alsacien des fêtes, sans levure, composé de fruit sec et confits macérés dans de l’eau-de-vie, liés par une fine pâte épicée. Il se déguste en très fines tranches.
BELFORTAIN	Relatif à Belfort, commune française située dans le Territoire de Belfort.
BELGICISME	Particularités du français parlé en Belgique. Il s’agit de vocabulaire ou d’expressions qui diffèrent du français de France. Les belgicismes proviennent souvent de l’ancien français, du néerlandais ou de dialectes wallons et sont parfois aussi employés (comme régionalismes) dans le Nord et l’Est de la France ou en Suisse romande.
BELGRADOIS	Habitant de Belgrade.
BELLICISME	Doctrine ou état d'esprit qui prône la guerre, ou encourage l'esprit guerrier.
BELLICISTE	Fauteur de guerre.
BELLIQUEUX	Qui manifeste un goût pour la querelle; agressif, batailleur.
BENEDICITE	. Sous cette forme, le mot est encore considéré comme un emprunt au latin, et donc normalement écrit en italique. La forme francisée est bénédicité. Parfois écrit avec une majuscule initiale, en tant que nom d'une prière.
BENZOLISME	Intoxication par le benzol, par le benzène ou par ses dérivés (toluène, xylène, etc.).
BENZYLIQUE	Molécule contenant un fragment phénylméthyle.
BERGERETTE	Jeune bergère.
BERLINETTE	Voiture sportive à deux portes, plus proche du coupé que de la berline.
BERLINOISE	Habitante de Berlin.
BERQUINADE	Ouvrage d’un caractère sentimental et un peu enfantin.
BERRIASIEN	Relatif au Berriasien.
BERSAGLIER	Soldat d’élite de l’infanterie légère de l’armée italienne.
BESOGNEUSE	Femme qui est dans la gêne, dans le besoin.
